Nr;Distance;Azimuth;Elevation
4357;316.6;270.0;25.2
4358;319.6;269.4;25.2
4359;316.0;268.8;25.2
4360;317.9;268.2;25.2
4361;318.7;267.6;25.2
4362;315.4;267.0;25.2
4363;320.5;266.4;25.2
4364;322.1;265.8;25.2
4365;323.5;265.2;25.2
4366;321.4;264.6;25.2
4367;322.8;264.0;25.2
4368;322.6;263.4;25.2
4369;326.3;262.8;25.2
4370;327.1;262.2;25.2
4371;324.1;261.6;25.2
4372;328.4;261.0;25.2
4373;326.6;260.4;25.2
4374;327.4;259.8;25.2
4375;327.1;259.2;25.2
4376;323.3;258.6;25.2
4377;323.4;258.0;25.2
4378;321.0;257.4;25.2
4379;325.2;256.8;25.2
4380;320.8;256.2;25.2
4381;322.3;255.6;25.2
4382;314.4;255.0;25.2
4383;310.7;254.4;25.2
4384;296.6;253.8;25.2
4385;302.2;253.2;25.2
4386;283.9;252.6;25.2
4387;274.0;252.0;25.2
4388;252.9;251.4;25.2
4389;247.8;250.8;25.2
4390;238.3;250.2;25.2
4391;227.8;249.6;25.2
4392;222.6;249.0;25.2
4393;216.8;248.4;25.2
4394;209.7;247.8;25.2
4395;212.8;247.2;25.2
4396;206.8;246.6;25.2
4397;201.0;246.0;25.2
4398;198.8;245.4;25.2
4399;196.9;244.8;25.2
4400;194.1;244.2;25.2
4401;188.7;243.6;25.2
4402;188.6;243.0;25.2
4403;187.3;242.4;25.2
4404;184.9;241.8;25.2
4405;179.7;241.2;25.2
4406;179.6;240.6;25.2
4407;177.5;240.0;25.2
4408;177.9;239.4;25.2
4409;175.6;238.8;25.2
4410;173.0;238.2;25.2
4411;170.9;237.6;25.2
4412;167.6;237.0;25.2
4413;165.9;236.4;25.2
4414;165.0;235.8;25.2
4415;162.5;235.2;25.2
4416;160.8;234.6;25.2
4417;160.5;234.0;25.2
4418;158.3;233.4;25.2
4419;157.3;232.8;25.2
4420;155.8;232.2;25.2
4421;153.8;231.6;25.2
4422;152.7;231.0;25.2
4423;152.2;230.4;25.2
4424;150.5;229.8;25.2
4425;148.8;229.2;25.2
4426;147.9;228.6;25.2
4427;146.2;228.0;25.2
4428;144.9;227.4;25.2
4429;144.0;226.8;25.2
4430;142.8;226.2;25.2
4431;141.4;225.6;25.2
4432;141.0;225.0;25.2
4433;140.1;224.4;25.2
4434;139.0;223.8;25.2
4435;138.6;223.2;25.2
4436;137.4;222.6;25.2
4437;136.1;222.0;25.2
4438;135.5;221.4;25.2
4439;134.3;220.8;25.2
4440;133.8;220.2;25.2
4441;133.2;219.6;25.2
4442;132.1;219.0;25.2
4443;131.8;218.4;25.2
4444;131.0;217.8;25.2
4445;130.1;217.2;25.2
4446;129.3;216.6;25.2
4447;128.9;216.0;25.2
4448;128.4;215.4;25.2
4449;128.3;214.8;25.2
4450;127.2;214.2;25.2
4451;126.4;213.6;25.2
4452;125.7;213.0;25.2
4453;125.3;212.4;25.2
4454;124.8;211.8;25.2
4455;124.0;211.2;25.2
4456;124.0;210.6;25.2
4457;123.3;210.0;25.2
4458;123.2;209.4;25.2
4459;122.3;208.8;25.2
4460;122.1;208.2;25.2
4461;121.5;207.6;25.2
4462;120.8;207.0;25.2
4463;120.8;206.4;25.2
4464;120.3;205.8;25.2
4465;119.7;205.2;25.2
4466;119.3;204.6;25.2
4467;119.1;204.0;25.2
4468;118.8;203.4;25.2
4469;118.6;202.8;25.2
4470;117.8;202.2;25.2
4471;117.9;201.6;25.2
4472;117.0;201.0;25.2
4473;116.8;200.4;25.2
4474;116.5;199.8;25.2
4475;116.2;199.2;25.2
4476;116.2;198.6;25.2
4477;115.2;198.0;25.2
4478;114.9;197.4;25.2
4479;115.2;196.8;25.2
4480;114.6;196.2;25.2
4481;113.6;195.6;25.2
4482;113.8;195.0;25.2
4483;113.8;194.4;25.2
4484;113.5;193.8;25.2
4485;113.2;193.2;25.2
4486;112.9;192.6;25.2
4487;112.8;192.0;25.2
4488;112.7;191.4;25.2
4489;112.9;190.8;25.2
4490;113.8;190.2;25.2
4491;113.2;189.6;25.2
4492;113.2;189.0;25.2
4493;112.8;188.4;25.2
4494;112.7;187.8;25.2
4495;113.2;187.2;25.2
4496;113.4;186.6;25.2
4497;113.3;186.0;25.2
4498;113.2;185.4;25.2
4499;113.7;184.8;25.2
4500;113.3;184.2;25.2
4501;113.7;183.6;25.2
4502;113.4;183.0;25.2
4503;113.6;182.4;25.2
4504;113.8;181.8;25.2
4505;113.7;181.2;25.2
4506;114.7;180.6;25.2
4507;114.4;180.0;25.2
4508;115.1;179.4;25.2
4509;115.0;178.8;25.2
4510;115.3;178.2;25.2
4511;115.2;177.6;25.2
4512;115.5;177.0;25.2
4513;115.1;176.4;25.2
4514;116.3;175.8;25.2
4515;116.4;175.2;25.2
4516;116.0;174.6;25.2
4517;116.8;174.0;25.2
4518;117.5;173.4;25.2
4519;117.2;172.8;25.2
4520;117.7;172.2;25.2
4521;118.7;171.6;25.2
4522;118.3;171.0;25.2
4523;118.1;170.4;25.2
4524;118.9;169.8;25.2
4525;119.1;169.2;25.2
4526;119.7;168.6;25.2
4527;120.3;168.0;25.2
4528;121.6;167.4;25.2
4529;121.4;166.8;25.2
4530;122.3;166.2;25.2
4531;123.7;165.6;25.2
4532;124.0;165.0;25.2
4533;125.4;164.4;25.2
4534;124.9;163.8;25.2
4535;126.1;163.2;25.2
4536;126.4;162.6;25.2
4537;129.1;162.0;25.2
4538;129.3;161.4;25.2
4539;129.4;160.8;25.2
4540;130.2;160.2;25.2
4541;131.2;159.6;25.2
4542;133.0;159.0;25.2
4543;133.2;158.4;25.2
4544;134.6;157.8;25.2
4545;134.7;157.2;25.2
4546;135.9;156.6;25.2
4547;136.9;156.0;25.2
4548;136.3;155.4;25.2
4549;138.2;154.8;25.2
4550;140.2;154.2;25.2
4551;141.5;153.6;25.2
4552;141.6;153.0;25.2
4553;142.0;152.4;25.2
4554;144.6;151.8;25.2
4555;143.9;151.2;25.2
4556;145.2;150.6;25.2
4557;145.4;150.0;25.2
4558;146.5;149.4;25.2
4559;149.0;148.8;25.2
4560;149.2;148.2;25.2
4561;150.3;147.6;25.2
4562;151.8;147.0;25.2
4563;151.8;146.4;25.2
4564;152.5;145.8;25.2
4565;153.4;145.2;25.2
4566;156.0;144.6;25.2
4567;158.9;144.0;25.2
4568;157.0;143.4;25.2
4569;159.3;142.8;25.2
4570;162.1;142.2;25.2
4571;162.9;141.6;25.2
4572;164.0;141.0;25.2
4573;165.9;140.4;25.2
4574;169.5;139.8;25.2
4575;172.4;139.2;25.2
4576;172.8;138.6;25.2
4577;174.6;138.0;25.2
4578;179.3;137.4;25.2
4579;181.2;136.8;25.2
4580;182.0;136.2;25.2
4581;181.1;135.6;25.2
4582;184.0;135.0;25.2
4583;185.9;134.4;25.2
4584;193.1;133.8;25.2
4585;196.8;133.2;25.2
4586;196.4;132.6;25.2
4587;199.9;132.0;25.2
4588;198.7;131.4;25.2
4589;205.4;130.8;25.2
4590;210.2;130.2;25.2
4591;204.0;129.6;25.2
4592;206.2;129.0;25.2
4593;217.9;128.4;25.2
4594;228.7;127.8;25.2
4595;210.3;127.2;25.2
4596;238.3;126.6;25.2
4597;241.5;126.0;25.2
4598;229.4;125.4;25.2
4599;229.6;124.8;25.2
4600;285.9;124.2;25.2
4601;260.2;123.6;25.2
4602;268.3;123.0;25.2
4603;279.0;122.4;25.2
4604;276.3;121.8;25.2
4605;302.3;121.2;25.2
4606;307.1;120.6;25.2
4607;304.2;120.0;25.2
4608;311.0;119.4;25.2
4609;323.4;118.8;25.2
4610;320.6;118.2;25.2
4611;325.4;117.6;25.2
4612;335.0;117.0;25.2
4613;344.9;116.4;25.2
4614;341.8;115.8;25.2
4615;330.6;115.2;25.2
4616;344.3;114.6;25.2
4617;348.5;114.0;25.2
4618;341.6;113.4;25.2
4619;340.0;112.8;25.2
4620;331.9;112.2;25.2
4621;346.2;111.6;25.2
4622;343.9;111.0;25.2
4623;350.4;110.4;25.2
4624;344.2;109.8;25.2
4625;355.8;109.2;25.2
4626;349.8;108.6;25.2
4627;343.5;108.0;25.2
4628;341.3;107.4;25.2
4629;343.7;106.8;25.2
4630;353.1;106.2;25.2
4631;339.7;105.6;25.2
4632;339.2;105.0;25.2
4633;327.0;104.4;25.2
4634;331.6;103.8;25.2
4635;345.0;103.2;25.2
4636;337.0;102.6;25.2
4637;331.4;102.0;25.2
4638;334.3;101.4;25.2
4639;362.2;100.8;25.2
4640;337.7;100.2;25.2
4641;346.2;99.6;25.2
4642;331.1;99.0;25.2
4643;338.0;98.4;25.2
4644;301.3;97.8;25.2
4645;338.3;97.2;25.2
4646;331.2;96.6;25.2
4647;339.7;96.0;25.2
4648;334.4;95.4;25.2
4649;343.3;94.8;25.2
4650;334.0;94.2;25.2
4651;337.0;93.6;25.2
4652;330.8;93.0;25.2
4653;316.1;92.4;25.2
4654;334.3;91.8;25.2
4655;343.5;91.2;25.2
4656;346.7;90.6;25.2
4657;353.0;90.0;25.2
4658;338.1;89.4;25.2
4659;330.3;88.8;25.2
4660;352.4;88.2;25.2
4661;341.1;87.6;25.2
4662;341.4;87.0;25.2
4663;341.0;86.4;25.2
4664;310.2;85.8;25.2
4665;345.1;85.2;25.2
4666;333.3;84.6;25.2
4667;351.9;84.0;25.2
4668;363.2;83.4;25.2
4669;342.1;82.8;25.2
4670;346.5;82.2;25.2
4671;348.4;81.6;25.2
4672;344.5;81.0;25.2
4673;340.9;80.4;25.2
4674;343.6;79.8;25.2
4675;350.5;79.2;25.2
4676;329.8;78.6;25.2
4677;355.0;78.0;25.2
4678;366.3;77.4;25.2
4679;366.1;76.8;25.2
4680;326.7;76.2;25.2
4681;355.6;75.6;25.2
4682;346.0;75.0;25.2
4683;355.3;74.4;25.2
4684;356.2;73.8;25.2
4685;373.7;73.2;25.2
4686;342.0;72.6;25.2
4687;377.6;72.0;25.2
4688;381.7;71.4;25.2
4689;345.9;70.8;25.2
4690;347.6;70.2;25.2
4691;355.9;69.6;25.2
4692;356.7;69.0;25.2
4693;357.1;68.4;25.2
4694;381.3;67.8;25.2
4695;382.8;67.2;25.2
4696;389.7;66.6;25.2
4697;369.8;66.0;25.2
4698;366.0;65.4;25.2
4699;369.4;64.8;25.2
4700;368.5;64.2;25.2
4701;355.6;63.6;25.2
4702;345.3;63.0;25.2
4703;357.8;62.4;25.2
4704;345.2;61.8;25.2
4705;315.4;61.2;25.2
4706;319.1;60.6;25.2
4707;296.4;60.0;25.2
4708;287.5;59.4;25.2
4709;263.4;58.8;25.2
4710;262.9;58.2;25.2
4711;253.5;57.6;25.2
4712;254.1;57.0;25.2
4713;260.0;56.4;25.2
4714;229.0;55.8;25.2
4715;238.6;55.2;25.2
4716;240.6;54.6;25.2
4717;235.9;54.0;25.2
4718;232.8;53.4;25.2
4719;222.8;52.8;25.2
4720;224.6;52.2;25.2
4721;219.4;51.6;25.2
4722;215.4;51.0;25.2
4723;215.8;50.4;25.2
4724;211.4;49.8;25.2
4725;215.5;49.2;25.2
4726;212.2;48.6;25.2
4727;208.1;48.0;25.2
4728;209.3;47.4;25.2
4729;204.1;46.8;25.2
4730;203.7;46.2;25.2
4731;203.4;45.6;25.2
4732;198.4;45.0;25.2
4733;204.4;44.4;25.2
4734;199.7;43.8;25.2
4735;195.7;43.2;25.2
4736;193.7;42.6;25.2
4737;196.1;42.0;25.2
4738;195.3;41.4;25.2
4739;192.7;40.8;25.2
4740;192.9;40.2;25.2
4741;192.0;39.6;25.2
4742;189.4;39.0;25.2
4743;189.8;38.4;25.2
4744;186.7;37.8;25.2
4745;186.5;37.2;25.2
4746;183.8;36.6;25.2
4747;184.8;36.0;25.2
4748;184.9;35.4;25.2
4749;182.8;34.8;25.2
4750;181.6;34.2;25.2
4751;182.1;33.6;25.2
4752;179.7;33.0;25.2
4753;178.8;32.4;25.2
4754;179.6;31.8;25.2
4755;179.7;31.2;25.2
4756;178.4;30.6;25.2
4757;179.8;30.0;25.2
4758;177.8;29.4;25.2
4759;178.4;28.8;25.2
4760;177.8;28.2;25.2
4761;176.7;27.6;25.2
4762;178.5;27.0;25.2
4763;179.1;26.4;25.2
4764;177.8;25.8;25.2
4765;179.3;25.2;25.2
4766;177.7;24.6;25.2
4767;177.4;24.0;25.2
4768;178.7;23.4;25.2
4769;178.1;22.8;25.2
4770;179.3;22.2;25.2
4771;178.7;21.6;25.2
4772;178.8;21.0;25.2
4773;180.3;20.4;25.2
4774;181.8;19.8;25.2
4775;179.4;19.2;25.2
4776;179.7;18.6;25.2
4777;179.9;18.0;25.2
4778;181.4;17.4;25.2
4779;181.5;16.8;25.2
4780;182.1;16.2;25.2
4781;181.0;15.6;25.2
4782;181.7;15.0;25.2
4783;183.0;14.4;25.2
4784;182.4;13.8;25.2
4785;182.2;13.2;25.2
4786;179.6;12.6;25.2
4787;181.5;12.0;25.2
4788;181.6;11.4;25.2
4789;180.8;10.8;25.2
4790;181.7;10.2;25.2
4791;180.4;9.6;25.2
4792;181.3;9.0;25.2
4793;180.6;8.4;25.2
4794;180.1;7.8;25.2
4795;180.3;7.2;25.2
4796;181.6;6.6;25.2
4797;181.1;6.0;25.2
4798;181.1;5.4;25.2
4799;182.1;4.8;25.2
4800;180.5;4.2;25.2
4801;181.0;3.6;25.2
4802;181.4;3.0;25.2
4803;180.0;2.4;25.2
4804;179.1;1.8;25.2
4805;178.4;1.2;25.2
4806;179.2;0.6;25.2
4807;178.6;0.0;25.2
4808;179.1;-0.6;28.8
4809;180.5;0.0;28.8
4810;180.5;0.6;28.8
4811;181.9;1.2;28.8
4812;183.4;1.8;28.8
4813;183.1;2.4;28.8
4814;183.6;3.0;28.8
4815;184.5;3.6;28.8
4816;183.5;4.2;28.8
4817;184.0;4.8;28.8
4818;183.2;5.4;28.8
4819;184.3;6.0;28.8
4820;183.9;6.6;28.8
4821;183.7;7.2;28.8
4822;183.8;7.8;28.8
4823;184.9;8.4;28.8
4824;185.6;9.0;28.8
4825;185.0;9.6;28.8
4826;183.7;10.2;28.8
4827;183.9;10.8;28.8
4828;184.5;11.4;28.8
4829;183.9;12.0;28.8
4830;184.4;12.6;28.8
4831;184.7;13.2;28.8
4832;184.7;13.8;28.8
4833;186.5;14.4;28.8
4834;184.6;15.0;28.8
4835;184.0;15.6;28.8
4836;183.8;16.2;28.8
4837;186.3;16.8;28.8
4838;186.2;17.4;28.8
4839;184.6;18.0;28.8
4840;183.3;18.6;28.8
4841;184.2;19.2;28.8
4842;185.5;19.8;28.8
4843;183.5;20.4;28.8
4844;184.9;21.0;28.8
4845;183.9;21.6;28.8
4846;182.6;22.2;28.8
4847;183.0;22.8;28.8
4848;184.2;23.4;28.8
4849;182.1;24.0;28.8
4850;182.9;24.6;28.8
4851;182.9;25.2;28.8
4852;183.0;25.8;28.8
4853;183.9;26.4;28.8
4854;184.1;27.0;28.8
4855;182.1;27.6;28.8
4856;185.3;28.2;28.8
4857;183.0;28.8;28.8
4858;185.6;29.4;28.8
4859;183.3;30.0;28.8
4860;185.1;30.6;28.8
4861;182.8;31.2;28.8
4862;182.7;31.8;28.8
4863;184.1;32.4;28.8
4864;184.1;33.0;28.8
4865;184.7;33.6;28.8
4866;186.9;34.2;28.8
4867;186.1;34.8;28.8
4868;186.6;35.4;28.8
4869;188.8;36.0;28.8
4870;189.6;36.6;28.8
4871;188.3;37.2;28.8
4872;190.5;37.8;28.8
4873;190.8;38.4;28.8
4874;190.8;39.0;28.8
4875;194.4;39.6;28.8
4876;196.4;40.2;28.8
4877;196.9;40.8;28.8
4878;198.2;41.4;28.8
4879;197.6;42.0;28.8
4880;202.4;42.6;28.8
4881;203.0;43.2;28.8
4882;203.1;43.8;28.8
4883;206.6;44.4;28.8
4884;207.4;45.0;28.8
4885;209.3;45.6;28.8
4886;211.6;46.2;28.8
4887;209.5;46.8;28.8
4888;212.0;47.4;28.8
4889;212.1;48.0;28.8
4890;215.2;48.6;28.8
4891;217.4;49.2;28.8
4892;213.3;49.8;28.8
4893;218.0;50.4;28.8
4894;220.1;51.0;28.8
4895;225.6;51.6;28.8
4896;229.6;52.2;28.8
4897;231.0;52.8;28.8
4898;236.9;53.4;28.8
4899;231.7;54.0;28.8
4900;235.4;54.6;28.8
4901;244.7;55.2;28.8
4902;253.7;55.8;28.8
4903;240.7;56.4;28.8
4904;265.3;57.0;28.8
4905;259.0;57.6;28.8
4906;261.9;58.2;28.8
4907;257.1;58.8;28.8
4908;279.9;59.4;28.8
4909;283.8;60.0;28.8
4910;283.4;60.6;28.8
4911;312.1;61.2;28.8
4912;288.9;61.8;28.8
4913;334.3;62.4;28.8
4914;331.2;63.0;28.8
4915;329.7;63.6;28.8
4916;345.0;64.2;28.8
4917;356.0;64.8;28.8
4918;357.7;65.4;28.8
4919;350.1;66.0;28.8
4920;372.2;66.6;28.8
4921;350.1;67.2;28.8
4922;346.4;67.8;28.8
4923;333.7;68.4;28.8
4924;345.0;69.0;28.8
4925;356.0;69.6;28.8
4926;349.9;70.2;28.8
4927;357.7;70.8;28.8
4928;350.3;71.4;28.8
4929;353.0;72.0;28.8
4930;328.9;72.6;28.8
4931;354.8;73.2;28.8
4932;342.7;73.8;28.8
4933;354.1;74.4;28.8
4934;352.5;75.0;28.8
4935;337.5;75.6;28.8
4936;385.7;76.2;28.8
4937;354.0;76.8;28.8
4938;350.5;77.4;28.8
4939;319.6;78.0;28.8
4940;341.9;78.6;28.8
4941;287.3;79.2;28.8
4942;331.1;79.8;28.8
4943;403.7;80.4;28.8
4944;264.2;81.0;28.8
4945;274.5;81.6;28.8
4946;314.3;82.2;28.8
4947;252.3;82.8;28.8
4948;323.5;83.4;28.8
4949;366.4;84.0;28.8
4950;311.3;84.6;28.8
4951;322.2;85.2;28.8
4952;384.3;85.8;28.8
4953;360.9;86.4;28.8
4954;323.4;87.0;28.8
4955;359.1;87.6;28.8
4956;202.0;88.2;28.8
4957;382.3;88.8;28.8
4958;340.0;89.4;28.8
4959;293.0;90.0;28.8
4960;387.8;90.6;28.8
4961;327.9;91.2;28.8
4962;353.5;91.8;28.8
4963;360.7;92.4;28.8
4964;320.4;93.0;28.8
4965;379.9;93.6;28.8
4966;318.9;94.2;28.8
4967;180.6;94.8;28.8
4968;315.9;95.4;28.8
4969;224.9;96.0;28.8
4970;392.8;96.6;28.8
4971;455.2;97.2;28.8
4972;351.2;97.8;28.8
4973;310.2;98.4;28.8
4974;322.3;99.0;28.8
4975;333.9;99.6;28.8
4976;349.5;100.2;28.8
4977;324.3;100.8;28.8
4978;340.6;101.4;28.8
4979;354.6;102.0;28.8
4980;305.1;102.6;28.8
4981;342.1;103.2;28.8
4982;429.5;103.8;28.8
4983;358.1;104.4;28.8
4984;334.2;105.0;28.8
4985;359.9;105.6;28.8
4986;339.6;106.2;28.8
4987;336.1;106.8;28.8
4988;345.5;107.4;28.8
4989;341.4;108.0;28.8
4990;341.2;108.6;28.8
4991;353.3;109.2;28.8
4992;331.0;109.8;28.8
4993;341.8;110.4;28.8
4994;338.0;111.0;28.8
4995;342.6;111.6;28.8
4996;341.2;112.2;28.8
4997;327.2;112.8;28.8
4998;342.5;113.4;28.8
4999;349.5;114.0;28.8
5000;349.1;114.6;28.8
5001;345.6;115.2;28.8
5002;328.7;115.8;28.8
5003;330.2;116.4;28.8
5004;327.8;117.0;28.8
5005;330.2;117.6;28.8
5006;343.6;118.2;28.8
5007;318.4;118.8;28.8
5008;320.2;119.4;28.8
5009;315.0;120.0;28.8
5010;297.2;120.6;28.8
5011;299.9;121.2;28.8
5012;311.1;121.8;28.8
5013;286.3;122.4;28.8
5014;286.1;123.0;28.8
5015;275.2;123.6;28.8
5016;277.1;124.2;28.8
5017;282.8;124.8;28.8
5018;284.8;125.4;28.8
5019;263.9;126.0;28.8
5020;252.1;126.6;28.8
5021;243.9;127.2;28.8
5022;232.6;127.8;28.8
5023;231.0;128.4;28.8
5024;219.7;129.0;28.8
5025;229.3;129.6;28.8
5026;209.5;130.2;28.8
5027;201.7;130.8;28.8
5028;214.2;131.4;28.8
5029;210.4;132.0;28.8
5030;205.9;132.6;28.8
5031;205.7;133.2;28.8
5032;199.1;133.8;28.8
5033;196.2;134.4;28.8
5034;195.0;135.0;28.8
5035;189.9;135.6;28.8
5036;188.7;136.2;28.8
5037;189.4;136.8;28.8
5038;182.6;137.4;28.8
5039;182.2;138.0;28.8
5040;182.2;138.6;28.8
5041;178.1;139.2;28.8
5042;178.0;139.8;28.8
5043;175.0;140.4;28.8
5044;173.9;141.0;28.8
5045;169.0;141.6;28.8
5046;169.1;142.2;28.8
5047;167.3;142.8;28.8
5048;168.2;143.4;28.8
5049;166.2;144.0;28.8
5050;162.1;144.6;28.8
5051;161.3;145.2;28.8
5052;158.7;145.8;28.8
5053;159.7;146.4;28.8
5054;156.9;147.0;28.8
5055;155.9;147.6;28.8
5056;154.9;148.2;28.8
5057;153.4;148.8;28.8
5058;151.9;149.4;28.8
5059;151.4;150.0;28.8
5060;152.5;150.6;28.8
5061;150.7;151.2;28.8
5062;149.3;151.8;28.8
5063;148.2;152.4;28.8
5064;148.0;153.0;28.8
5065;147.9;153.6;28.8
5066;145.5;154.2;28.8
5067;146.3;154.8;28.8
5068;144.3;155.4;28.8
5069;143.0;156.0;28.8
5070;142.1;156.6;28.8
5071;140.9;157.2;28.8
5072;142.2;157.8;28.8
5073;140.6;158.4;28.8
5074;139.9;159.0;28.8
5075;138.5;159.6;28.8
5076;137.2;160.2;28.8
5077;135.4;160.8;28.8
5078;136.2;161.4;28.8
5079;135.4;162.0;28.8
5080;133.5;162.6;28.8
5081;132.5;163.2;28.8
5082;131.8;163.8;28.8
5083;129.1;164.4;28.8
5084;129.5;165.0;28.8
5085;129.2;165.6;28.8
5086;127.7;166.2;28.8
5087;127.6;166.8;28.8
5088;127.2;167.4;28.8
5089;126.1;168.0;28.8
5090;125.7;168.6;28.8
5091;124.6;169.2;28.8
5092;123.7;169.8;28.8
5093;122.4;170.4;28.8
5094;122.3;171.0;28.8
5095;122.2;171.6;28.8
5096;121.8;172.2;28.8
5097;121.9;172.8;28.8
5098;121.2;173.4;28.8
5099;120.8;174.0;28.8
5100;120.8;174.6;28.8
5101;120.5;175.2;28.8
5102;120.2;175.8;28.8
5103;120.0;176.4;28.8
5104;119.8;177.0;28.8
5105;119.2;177.6;28.8
5106;119.0;178.2;28.8
5107;118.5;178.8;28.8
5108;118.2;179.4;28.8
5109;117.2;180.0;28.8
5110;117.8;180.6;28.8
5111;117.7;181.2;28.8
5112;117.1;181.8;28.8
5113;117.4;182.4;28.8
5114;117.1;183.0;28.8
5115;116.9;183.6;28.8
5116;116.3;184.2;28.8
5117;116.8;184.8;28.8
5118;116.6;185.4;28.8
5119;116.2;186.0;28.8
5120;116.5;186.6;28.8
5121;116.4;187.2;28.8
5122;115.9;187.8;28.8
5123;116.7;188.4;28.8
5124;116.7;189.0;28.8
5125;116.4;189.6;28.8
5126;116.1;190.2;28.8
5127;116.3;190.8;28.8
5128;116.4;191.4;28.8
5129;116.4;192.0;28.8
5130;115.8;192.6;28.8
5131;116.7;193.2;28.8
5132;116.7;193.8;28.8
5133;116.4;194.4;28.8
5134;117.6;195.0;28.8
5135;117.5;195.6;28.8
5136;118.0;196.2;28.8
5137;118.1;196.8;28.8
5138;117.9;197.4;28.8
5139;118.5;198.0;28.8
5140;118.6;198.6;28.8
5141;119.3;199.2;28.8
5142;119.7;199.8;28.8
5143;120.5;200.4;28.8
5144;120.5;201.0;28.8
5145;121.2;201.6;28.8
5146;121.5;202.2;28.8
5147;121.5;202.8;28.8
5148;122.0;203.4;28.8
5149;122.4;204.0;28.8
5150;122.8;204.6;28.8
5151;123.6;205.2;28.8
5152;123.6;205.8;28.8
5153;124.7;206.4;28.8
5154;124.4;207.0;28.8
5155;124.9;207.6;28.8
5156;125.9;208.2;28.8
5157;125.9;208.8;28.8
5158;125.8;209.4;28.8
5159;126.9;210.0;28.8
5160;127.0;210.6;28.8
5161;127.4;211.2;28.8
5162;127.7;211.8;28.8
5163;127.6;212.4;28.8
5164;128.9;213.0;28.8
5165;129.1;213.6;28.8
5166;129.9;214.2;28.8
5167;130.5;214.8;28.8
5168;131.0;215.4;28.8
5169;131.5;216.0;28.8
5170;131.7;216.6;28.8
5171;132.4;217.2;28.8
5172;133.3;217.8;28.8
5173;133.9;218.4;28.8
5174;133.9;219.0;28.8
5175;136.3;219.6;28.8
5176;136.1;220.2;28.8
5177;137.6;220.8;28.8
5178;137.6;221.4;28.8
5179;137.8;222.0;28.8
5180;138.8;222.6;28.8
5181;140.3;223.2;28.8
5182;141.2;223.8;28.8
5183;142.1;224.4;28.8
5184;142.5;225.0;28.8
5185;144.0;225.6;28.8
5186;145.0;226.2;28.8
5187;146.1;226.8;28.8
5188;147.9;227.4;28.8
5189;148.7;228.0;28.8
5190;148.5;228.6;28.8
5191;151.3;229.2;28.8
5192;152.4;229.8;28.8
5193;152.9;230.4;28.8
5194;154.6;231.0;28.8
5195;156.5;231.6;28.8
5196;158.0;232.2;28.8
5197;159.5;232.8;28.8
5198;159.8;233.4;28.8
5199;161.3;234.0;28.8
5200;162.4;234.6;28.8
5201;165.2;235.2;28.8
5202;166.5;235.8;28.8
5203;168.0;236.4;28.8
5204;169.2;237.0;28.8
5205;170.5;237.6;28.8
5206;173.9;238.2;28.8
5207;175.6;238.8;28.8
5208;176.7;239.4;28.8
5209;178.3;240.0;28.8
5210;179.9;240.6;28.8
5211;184.5;241.2;28.8
5212;184.4;241.8;28.8
5213;187.8;242.4;28.8
5214;191.0;243.0;28.8
5215;191.8;243.6;28.8
5216;193.1;244.2;28.8
5217;198.7;244.8;28.8
5218;199.4;245.4;28.8
5219;200.6;246.0;28.8
5220;208.5;246.6;28.8
5221;212.3;247.2;28.8
5222;214.8;247.8;28.8
5223;214.0;248.4;28.8
5224;218.5;249.0;28.8
5225;222.1;249.6;28.8
5226;230.6;250.2;28.8
5227;235.2;250.8;28.8
5228;243.0;251.4;28.8
5229;246.8;252.0;28.8
5230;262.6;252.6;28.8
5231;270.7;253.2;28.8
5232;289.1;253.8;28.8
5233;299.7;254.4;28.8
5234;304.6;255.0;28.8
5235;307.4;255.6;28.8
5236;320.5;256.2;28.8
5237;318.1;256.8;28.8
5238;314.0;257.4;28.8
5239;324.7;258.0;28.8
5240;324.1;258.6;28.8
5241;326.6;259.2;28.8
5242;325.5;259.8;28.8
5243;329.0;260.4;28.8
5244;328.3;261.0;28.8
5245;329.5;261.6;28.8
5246;324.3;262.2;28.8
5247;326.7;262.8;28.8
5248;326.4;263.4;28.8
5249;324.8;264.0;28.8
5250;329.8;264.6;28.8
5251;327.1;265.2;28.8
5252;325.2;265.8;28.8
5253;323.5;266.4;28.8
5254;322.4;267.0;28.8
5255;323.0;267.6;28.8
5256;322.7;268.2;28.8
5257;325.7;268.8;28.8
5258;322.6;269.4;28.8
5259;325.0;270.0;28.8
5260;323.8;270.6;28.8
5261;324.5;271.2;28.8
5262;322.2;271.8;28.8
5263;322.8;272.4;28.8
5264;320.9;273.0;28.8
5265;318.9;273.6;28.8
5266;316.1;274.2;28.8
5267;316.9;274.8;28.8
5268;314.4;275.4;28.8
5269;310.5;276.0;28.8
5270;307.6;276.6;28.8
5271;305.8;277.2;28.8
5272;293.3;277.8;28.8
5273;285.0;278.4;28.8
5274;261.6;279.0;28.8
5275;250.9;279.6;28.8
5276;244.6;280.2;28.8
5277;237.0;280.8;28.8
5278;232.2;281.4;28.8
5279;232.5;282.0;28.8
5280;226.0;282.6;28.8
5281;221.2;283.2;28.8
5282;221.3;283.8;28.8
5283;220.7;284.4;28.8
5284;216.9;285.0;28.8
5285;219.0;285.6;28.8
5286;216.7;286.2;28.8
5287;215.5;286.8;28.8
5288;214.9;287.4;28.8
